legajo,numero
55346816,40324228369
13979950,18405253462
88927559,82529104090
16257059,69812434537
8052222,4291100882
54042749,73867824519
39457881,40921210850
56544237,19205443533
90635661,95314094742
15409186,16606549966
29406895,32792020914
93363501,20357375576
44782325,40178680306
94111275,60940480957
13756917,19480619217
51172919,47905914948
65219148,80272678110
14795117,93650795876
70520548,7029015051
37043711,58612732084
7419596,18399061143
43909045,77722991414
56959879,44868736476
50073531,35059544019
66881208,15539824802
13671993,95299904183
61448380,38180110137
18490757,46712767657
58030075,44619183680
1284305,29904435482
83924849,80979363586
39368362,50538367201
93383087,12334906924
30539278,35203772849
85198869,79662626204
41911543,70694703809
71861034,51944465080
28568643,87800548783
13575655,91763095088
46406990,22510321688
11267563,298425417
97685593,17117898097
22487219,68196953358
64050259,40794153927
78532047,39859304589
82729961,54184606559
43368502,19437242181
28745008,42777457984
51114253,53412828547
51223859,23570751416
20076920,95874107691
69116853,9876781428
95868603,49545619351
45954949,94320387930
92102646,11587253098
24281817,51121398691
10337804,23550224699
51858891,57316165595
31374188,73668038533
62061282,36390622192
93697723,69091004621
41997154,36927892170
5439734,75727443546
83675430,28410342546
27366913,33227328750
67632154,93883482471
57382212,33964207260
94375585,78758457384
33623990,38389671020
67058656,64685694522
45841288,91985609116
97066527,22558524431
5542297,82605523247
17615575,8846317388
1525484,60686096265
6513067,51205136025
8088499,87165572000
12390566,88749111835
84744895,25699588928
20499124,12397148970
19195983,21016385410
26760353,63848546129
37684175,95672047845
42615552,14582486803
94450546,32607360601
10459788,35088748833
86238440,67300220523
49791308,17846297549
73884816,70572954756
28656330,69952328223
10424205,48915597189
73143361,82800887505
35308069,15801788766
11682419,31026780355
52987944,31223258590
30345271,83551960238
35791387,70208508809
9083061,40262905878
45328769,45209701776
29326894,96391084331
72575662,26071035402
68195290,47687714080
51527938,90914113339
51979905,32140889819
34053702,40794153927
9586484,88593196178
69586766,64240371220
98292831,182415190
29321449,56257113031
1003477,3274861792
6453762,49591589036
74213611,93299440236
96833329,75634580285
10935174,7901996683
29637259,87898417668
10260332,42805235293
65132080,47025884649
38928527,25292566299
61611365,87893181332
61777795,56799397680
23664373,6582287644
20589193,33227328750
3632304,45951615727
16737637,10714934940
40513731,26857441545
39308477,74585435920
40853845,68541843704
82225280,19815471494
73484339,29763394556
90131704,73874477011
76322667,79139998346
81615742,61991986457
92887216,64627701914
59627330,15549314471
22232382,90378563529
36897244,87875779229
17515541,82715060173
92124228,27827036504
90349445,73241059587
30498416,80326746900
92889063,23981413996
20137604,88737801370
39208987,32140889819
17638088,83135991172
67935131,93170002930
86001667,92970141493
96474732,39691111082
60788238,7320227868
66392028,83694285515
54870360,60519185374
5511317,91410903266
34566764,10064759537
89339242,4813203406
56788150,54114901757
65225017,56194274891
96768519,99190920534
68481270,80228625402
15775117,64181128219
66481861,9874771731
77276764,39796288166
75016648,77004068209
32767689,22911671136
55263194,27272121962
99443976,95373456691
70770097,75507188945
99732421,63791221756
82614985,12758250467
38162298,80546061725
41714469,53654802613
60783412,37512568140
54325326,89536177105
99842077,5878608294
16844921,10095325678
11195650,92970141493
18337537,69369693021
47197081,78758457384
93420167,32447325055
10817547,80307168817
60441025,70641757833
71590764,23164576281
20494176,63877361830
878657,51284915708
10731941,88913562659
45760916,98843379856
52783905,51258695137
379588,73581091337
35084379,14383915467
60748884,15175122957
63444312,82072729519
58037260,15713304678
6090643,46220930027
88968858,9493014779
26932784,23706889666
10916766,96070122564
46888006,87727468124
94851996,9506568289
65982820,26249437023
98516770,72830667161
20641844,69872028428
71489907,86468399567
95752050,44345405189
93911878,14787951619
58182921,21339247834
38303898,16083094413
82183989,68139874979
61516579,32367928012
22889627,23058312632
13848037,1912527277
54569574,64592767385
46673312,90172678484
81310265,80029816482
41650304,20308571715
69039136,4353528323
19349873,25783478742
88494926,44373383012
75625646,7156698118
70847328,57982469860
58471975,37014243715
7072341,49985767840
65496420,20262130652
5639883,32874070339
21231799,42002697265
66835962,18949751377
30042817,47577326483
98572629,56360068676
22752663,95014922692
31020585,25005365123
28140335,17410940037
39223463,84565235677
5240452,23982037969
65065682,80495044157
59104279,87890564587
93120864,60875853765
59132950,26018292393
30293265,53856842677
56673944,81645964392
50884591,20377872445
41409293,40851878607
3527639,44306145514
19387836,73825220479
67331588,55514967890
18777439,30361610523
47087615,54053426054
18641987,19485974181
6349169,21238356463
89800751,43276526619
94716515,81019690177
61179928,69837660063
82082408,6011229386
56088341,76218815630
38176254,35634729422
8370301,39825808449
12361264,58094087401
500240,99178979483
50898932,95084803805
60805089,50442700705
67640033,16806177360
4947099,27058761244
26403166,90311453422
79729683,39865361433
29600292,36278620056
50515158,358496878
56465922,41790450280
65579220,17888148607
76112434,73478499291
16719229,44397187018
33917778,76431019358
88194075,16645624912
78277496,92871556130
99837308,27609990652
93251760,93179309221
24063095,82071625369
938581,32982384362
12141258,27605695613
63128270,72805960527
46794969,68638314246
36005760,78953716427
54491615,60627950045
55212278,35460832030
67891921,15054564186
88072744,40582049919
16004028,42603266332
38309163,69688087417
57999464,7773119409
36198475,93124069267
61364293,76049196318
92658943,11168239270
655624,3038659898
63804113,10364410735
63699413,93791823867
63868616,82818193801
33039589,64031402647
42350378,11067110609
75373911,44750477647
2911664,58717913213
45998255,55313125718
38800688,65890016583
56582769,70008348605
75468615,66411162243
32932347,18080379932
14945879,74834311311
71744530,60299047478
36293017,98630225895
22068662,15173531461
31577375,38412975753
24147524,99789008381
37553778,93481395728
48754057,14332646998
41474573,78839583365
97499985,77749424183
43515863,96183574972
13743185,98542382141
34890758,92277316227
50561677,69812975074
43265479,23679710376
45049386,54081713668
63384721,17421809205
34540426,45549011214
96179738,27422059534
17859762,12758250467
74439695,96969787310
2987854,19895964232
13649405,80601747796
84072318,78713848603
65996882,86123981740
19753268,2162872860
80297964,69472488581
7214896,15520506186
73450339,20689683794
2487664,34262464992
58317430,80842531217
28231716,57422482345
43777304,25081752220
25052743,9567018787
5440361,96571877761
40518216,85311980737
15285357,74595572837
8221368,27967169681
23608985,92391111721
1268511,98849067047
59240027,37735073550
75444152,20087008153
36155448,10754106075
72541501,52012298401
39427248,2143821447
54175765,45093289350
72156428,77740914379
95498140,39859511353
60335367,54081713668
60474563,59745648869
89579058,72580961664
34463318,60839926927
72181137,2285370489
74233879,1886128889
80155346,26530376445
50454400,52822763822
99210726,46214931171
53798014,1254744456
74841592,72905523334
74859781,77062191396
15005553,59169474843
55024800,2788186093
87523957,98350836124
92288202,13517348724
13843944,86254754281
26556069,68258839224
26187572,51766235943
89290414,58169802602
62776530,23787647068
18477613,75984860517
34645777,25237606046
51677572,62670176708
66598118,56685654282
69359,23573662478
93213370,63440874367
79855046,57034436458
96651073,64689652140
20775722,24879552151
85489087,13059975706
59570533,79766193365
58423493,1038682449
34696335,82333678400
17254639,30782909401
97100275,40337791935
75008608,13889292705
70889653,50882497194
41789791,44728210337
187283,37706662850
21401061,40907388532
40207964,42470647894
8448345,26646206684
90675480,76839774335
51902371,9397466003
25581962,88246053289
9785944,32125852867
17283724,80988885554
95841837,68896915290
64813610,93859714153
30578641,67128101782
76511540,28702939539
55718049,44205263440
8989821,1781743317
21763048,76975136305
50605631,10621174319
41291930,17731877783
96164977,39865361433
71076924,19708775158
14704514,64198676709
89101921,70959482509
43757653,57239362511
5442273,10393606324
80245126,59333070737
26200971,17518954155
57166794,83485198231
37327751,65820778564
60650897,19067512022
30083770,40237133924
6296313,71054467748
89291100,25723793167
12057849,35436581742
32777015,3000511429
35773096,30842913266
17320735,48273870249
5953816,32424139838
72122290,3096357941
31714548,84828914478
64581532,89685459182
67363474,86962984795
21294171,9824399483
16970133,56853419301
43464706,44368261046
19075527,54901326805
7668327,32312701607
78967360,36865359787
88829355,36430782140
42015461,28471563208
33961278,5382257834
15531229,18554059676
79830237,53338168293
84142095,61970602407
88549902,64812384251
41771632,53171570254
78228237,1076161323
62540451,51261752847
64991637,48971964072
84603232,36568149654
58091014,9822534986
84884039,52379992620
11012156,19144263664
22834191,94324617913
42442064,76931778696
97689002,9023804182
88535027,78953716427
55491762,61671096003
57161665,20506430587
1139271,89417729001
49720414,48256239046
10204185,84555562341
65281699,14379024263
9027487,85214383412
63005125,87262456511
81483234,52072312101
23186812,41667830962
70667747,21141173916
89767875,40234416382
77579813,94442801272
98938725,82117323431
19067929,92805675771
96026543,29862856682
97905396,70641757833
31513243,7396362732
6255970,56518679586
65045989,45239987876
26967253,27941103721
38426956,62459721518
53550417,64275785318
58328346,40191115872
88882955,6217663907
25154832,37874792543
91739295,67725865430
92155728,11488556747
10887766,82667951475
55630542,56776390893
85110460,51177833872
6862931,21281744764
23701813,22552166018
18991973,26009807863
60981033,64532373227
23300268,6074987886
39940843,53421668131
19160821,955620388
10460027,38342849325
98800410,74785730376
43494864,88529112796
9144695,13600192280
44256072,1909020326
81265637,76949943046
59644131,2199034473
79518711,3493076433
93051569,65108533944
4384547,85428620627
80875659,95014922692
64465773,25371400090
11546182,93583247374
54393839,16762632045
5664505,34238551350
86751140,56309589335
80596204,4864317699
74613988,71954139152
41393702,85002819374
90040047,8656803058
791283,18995575473
91234469,97248057899
35941580,18747190881
72237151,81353433134
31633308,92441925580
41199801,40725804656
57942857,39376661998
70937380,34238551350
98432310,87103779612
56608920,19307246424
18399138,90229628454
41274386,37697998840
53920445,64150433417
57310200,41589512569
65980597,17475990307
79761945,60528968932
9914353,40625958227
29062318,9672759277
21645837,45269242567
79595473,77179536559
83730067,35856462846
97232916,17452787298
7102880,83329024091
84486045,14988069458
62931034,86564420329
95185181,58208669451
35523040,24879552151
49747319,10324113722
83976294,46868678701
75161455,27303158886
98060102,60506943128
88784475,80756183656
39960907,43400523831
88649924,95973122354
52730130,23328087136
32734704,14458629884
83613019,50883917652
6599196,976490364
56426355,29140151808
67346343,79642929304
69577749,62740220315
23150001,63028981826
48778317,30407782088
1868030,963080383
45516459,28985763857
55326843,70934381825
44589423,55151921620
97517682,69069782988
50716063,45222293483
27046679,26931333504
30204536,22154017325
34424468,89167362613
12866539,95194797132
52558441,22177756128
91379975,81538167607
37243744,97718104107
12216919,97069373460
38364659,20089140692
4846818,30635602525
89957012,90673255262
60122797,97477221261
40911675,28891911726
78580235,29960334317
51542575,33709107125
78034851,20668412637
91883589,3521440009
68731834,46852209638
57556143,35769350713
61808764,19217431198
87667875,98805690137
40502613,65304457458
81157633,9888476103
77651764,63006532065
11069153,16310576663
40605179,17407731639
36635475,89189308413
68507007,7483770159
84514257,8844985399
56511807,26563787689
35649206,84363127964
77590470,29285523813
76416486,77731870902
95016423,41674279085
39241452,96013932991
50226936,85709229801
91377226,81311470624
1390358,84339076914
17844736,27058761244
24818514,75280614694
49601278,74256953859
1634222,96109829693
94718465,65209872674
74408530,98138893729
75776102,3971157094
6214274,20333625723
77911269,86478402231
68634640,61961571325
80504578,29285523813
77870219,31917241001
77582307,88010494688
8216054,90834680896
60702097,689533562
44611602,78474905580
10605724,76183419232
50474873,44706658412
89952156,45667384506
77930662,33329801022
83204757,3892999719
72198864,67257986521
27364626,66107911590
75739700,93650273577
959031,69670048262
47235785,11449932527
56114722,89276072046
58576767,12172699745
56306891,82236474759
35245446,70208508809
11395725,35464671650
42143066,34559932266
54814776,63096435653
66926069,35598913808
25059862,63646181139
86051219,46616972919
90398414,99888415872
71280624,89076664178
1073261,26901219071
88302278,96515208244
22254865,41590220290
79956085,38832026736
92715859,10465188811
36829643,19484488489
89678483,2006504230
64943290,84891567328
590817,21141173916
93107586,79407686745
86018569,82857653510
25840272,64031402647
79538424,92367903094
82880081,61064727364
45345345,330672366
41958253,39825808449
95631948,2951957286
17550919,40538833841
19961038,79456217368
14804807,41267320668
7105656,71984243139
52779706,35136573750
95396473,6075806297
71883210,46244322472
61882114,52168157153
21466621,19337285982
23783997,85181440799
64709876,35773403695
67288322,26425867858
42360,1254799719
53585903,20977719043
70332082,14870100541
90222376,65031595996
23199670,10040010078
98060243,69399635663
24762248,59771847088
80790504,62820351847
57257107,1161877360
82740597,15889837927
92522121,66589367464
20839998,4953612628
11405033,20076526667
19597473,14795151420
45495894,15108968004
56671542,69069782988
50802037,27961718563
63361845,77936368849
47417393,25902757407
7667809,3894258510
70382986,80386869318
28499044,97408697017
16031714,37148330442
4290583,66117353025
53097952,79322602067
95112668,36117860932
21155669,772112368
69280688,57808908218
87121369,16621076164
18477172,88040778219
93684353,32888444235
12492569,52747447056
67368953,15173460714
1092608,64676422206
34287814,5038976508
1398981,50055628404
77183864,67700090171
23132160,73884710423
75032947,69070781759
53369257,10598748310
48132923,7545943993
81012274,90103902566
42285389,72025451826
75040241,48677748986
14742159,26486513968
10735671,55170909931
56355146,15769511951
66355674,32480171855
64244635,21780638026
91358121,40181882208
98589662,86327953927
46150289,23254775116
48383830,17428389131
523648,90537778951
67479828,87726941670
66061032,29890462779
23714315,4302865169
83097994,58463760391
75993464,28817588737
84108812,80474734041
26494984,34712805599
26130063,7545943993
77242131,1961749911
23674859,17916656525
45158773,78802391114
26082924,47841289705
53433663,80981943940
2771743,22982520097
46809497,48201426234
99398387,95938143274
3246189,86478402231
58932064,65647739541
46464933,9082524009
70397871,82333678400
90312926,73559523830
36458010,81734337206
59548162,2128275312
99345674,39997534875
8276525,48754735097
10081,35773403695
8687937,75702516170
28940739,45729108497
9823988,31201327755
84281319,24327639949
79448281,50777906105
35738988,32695884103
41791875,24042568899
12672119,52945699101
65120375,42223530946
17792599,46788088630
87082473,17237322938
1804994,21725963152
46675672,91696614562
97522379,70677874004
19632240,81759769913
79066895,19339852609
94121428,86398385296
51338544,72838250859
2460898,44934156546
48719406,9483219553
85456766,2435358064
48545850,17732047512
37751661,75180872281
23623407,98973023269
67839088,56486274527
5048295,67974089127
9031384,85486057263
2275147,39914080993
19123240,93286460108
64947848,84433140049
11845144,98485788382
42607394,88943594452
51286147,44659487760
7026070,76087177571
2815997,79771587552
79361214,29181960238
19111586,64770334587
86260925,7421011596
98996237,47868405198
85985180,37736991058
93889085,73756642823
11498369,78015024123
86190708,32966999810
72009610,33080036771
38188723,43040011199
70606724,76971280878
68992586,9517789620
34213959,39378508878
85462537,15998223908
63436058,63339280716
58280675,61312111482
43939120,20208966569
52962112,99319129479
12790391,73543845462
44701547,3420825881
35226316,35173708445
30071905,51994436791
19230733,46155239424
69443505,74545995621
63209282,29014452855
30924662,12404166872
57515424,49926010101
67782210,75350783272
75378560,50341143509
51047146,43159561681
75656935,38067847233
31462649,94213534348
96467858,48102947311
86332357,24361578922
70620784,55588751582
75530841,74336265460
44642566,23182436004
92754608,18419942576
67099086,14790404648
17994740,49861355465
76595096,75992421437
42261087,43805316816
68112932,40593337785
50422006,56041515530
26457009,53706790198
2167278,17477294473
39098741,15678581445
55463014,36161424798
95510637,29823014729
82278627,81467576359
29530925,51102247395
45206534,79631932723
70311632,68397542569
25298352,97792002
11555898,89953260142
72071078,42527961278
37964625,63924938192
2871598,88612950800
61122865,4767442482
55135710,53310081205
57244727,13726722147
59744079,71156915557
45234161,3004345221
30081835,3785751662
56084990,99754613945
68952124,21892874225
82160940,77220215582
66486867,81669420674
24231036,91390922732
48130381,59895009848
41326509,64137958510
45193785,97238979794
50292479,87499051468
62704035,95156622670
63464069,38939750698
1288258,16203495790
46401711,70092131999
4343047,48244143743
6573726,53728905031
48064968,21127162544
17565661,26764769290
47462394,50373977185
16914158,82818193801
88518518,4914035899
56945531,9692648387
70848019,30361610523
27529879,84979699003
36789085,83341908509
99689268,71732073432
63923625,47185243993
83248474,67177017461
74827799,65046999818
62731783,63085108693
71369665,88954437235
46472729,16603497823
86214736,26095213454
91308573,89760685655
76650255,43847033229
1980860,93704226873
1283108,50963784467
14333385,76662966524
17822552,57933752236
70112361,53808657696
37194520,23518722107
33913170,49966318475
98486454,52272098808
49930894,36481797934
75422513,68943850012
73958362,95901860709
14132762,28276491087
89661822,91679456749
81226900,41954359146
91042043,12477686812
13528195,52408606705
31609848,32382500341
46019635,54249765457
85176395,39707092527
83263153,1337214573
28093341,79538979186
80010765,25686723490
87236009,2787539045
89036904,70827946690
49842863,22357592211
98754091,79053883352
32406592,5181625754
64162410,91974869138
71959321,16203495790
29161120,46657069550
80167435,80976225829
85698794,94690380630
88380711,36032214810
72916150,17044187997
61796443,71758533798
17859865,87578463257
86299470,16110545280
37876525,72208475415
45744039,26151653253
85225887,93266154344
8821050,32570906453
52795768,30898183070
89706504,51994436791
60363117,98455331668
78491153,58204069566
56861444,36072893046
90104429,24654986470
10432073,53808657696
60580694,2674795973
93298579,84352098301
99846690,52425706798
59349247,96954223042
36417243,82084223227
75045402,44323463192
87716361,77731870902
95087440,48735289757
25252599,34736685429
14814429,14148246524
89453273,77063899889
59345672,64124624639
18234828,94530545657
88318382,54067381362
7519177,52821261942
75864948,78502559416
83988939,71063150213
50641952,52990481607
56077647,61322122142
58988911,97822065633
41610814,35275717477
81660917,96380666966
47596679,39885937478
83841712,5094527824
84810482,72000914148
82902658,54039510568
47502507,10347250719
86264723,24904078465
78637136,94332043962
37240385,29064718414
46075889,62530706546
16516844,47352500010
18805445,98307492650
27929431,48545688778
75757368,3265313114
64608392,3902957889
54698290,9822534986
67951485,7249953281
74179227,62878193629
49700591,65689606592
65276155,14573406194
64334367,75614153930
51664106,12092945727
86802928,27475401500
81800972,89646472903
6134175,26291152819
22740718,76215667291
44149529,9038131513
20203026,51050771499
42704769,47239866781
50942764,98279430283
58776625,83970581204
66872059,34202655155
83656086,69091004621
14991742,48641598350
28324973,27713661509
55967851,40842141171
66087673,47863933092
89958102,66881517577
36121617,86187921966
57807408,89258261558
24475633,28996132109
40250338,15529500610
83088176,48046537098
65359915,57653327098
84659688,86323724916
12607920,7695178946
93114425,57203709201
6008767,7651561359
31165446,4892879591
2053970,25071323614
69668722,67140585232
5742534,48986872833
38769589,91410903266
86455022,24150727351
52135512,48118356787
1056151,94213534348
16523413,54822683915
13356379,38459215672
52011322,98165866969
38325260,55368395851
35996900,45914127715
14110698,94860433505
23398736,45214525128
15477901,7229318733
32564091,32135371819
61142526,46223178273
57437891,90378563529
36021876,69340636467
17716475,31548979858
20501163,42080858346
57971317,97653729716
77179202,3747730101
70009235,36494864588
64779809,47945546884
69701801,41262513781
76566030,20863150790
86374238,65125537099
25038241,45222659291
3753508,86607614919
85829364,9085251232
81690013,61392703009
31362125,44355706337
33245589,31735982961
33251917,64347577281
80005288,24581733095
94587875,10863376782
8855844,30329469609
96965867,29014452855
47422407,77894829018
31327656,77029109638
44973576,3020048202
2572590,1438008790
17635759,79108778439
43489507,42299526762
17414945,93270567228
56640151,50085007444
59821590,19675441771
28781899,82529104090
26096757,182415190
40464789,13212948081
88362427,3756690734
85658438,67632327317
64498406,3756612036
18736885,89518976374
24555745,95151521971
2166022,77570336081
66916927,24194826686
38709240,38193145315
12872860,27595373660
57791100,2975952899
80380496,55705413024
24589413,93614132667
69139948,49788912759
88413817,20130735050
29911007,4119381025
7383274,31609083804
23638274,82735743168
65649267,70288423644
30039571,68954461539
84701173,43228274552
84424074,48011166309
63301090,3711503071
51875320,17924979286
77236057,61935498976
95487068,37752027147
84849467,78027185124
73160732,49106287327
94089638,21779821637
15183213,7522034281
47889828,56569353817
78598625,11764958306
61151620,37382550362
71669266,39746336020
91523362,12172699745
25477963,21306990734
79577779,72461354664
80940174,86398385296
48873734,89011810083
26430553,83285747847
89947470,76664023698
80045643,42997319066
45734688,71795371253
7700825,84452935824
36978725,92135319477
55869379,96132680589
10912310,81977948378
75245980,5069433190
83343948,94470731939
40590656,69458636769
92345474,99733998684
82790954,17099076731
99018585,73534237107
67036496,85251869610
19682269,91643309273
26857258,86452333069
21897431,88700707255
80162680,40496849216
5320729,69399635663
99409373,9820110936
93353791,71668496868
48033583,59432984329
74695715,95351589787
77727799,93371372620
11250763,83445841851
17497917,44124426673
78819623,15335808934
73082020,78367512991
64010363,11699262963
72840219,84616966940
59898342,11488556747
25138621,98455629210
54808640,57215853715
87851848,86809684412
58636481,92861189234
69482659,44467288001
73988795,76502058342
18901367,80386433759
73457942,29823014729
89029982,3045758235
46950381,17417595690
96240003,24470235912
87825381,94401389641
72200494,94463299775
20807366,59700705819
11193908,9082524009
4648971,7553971045
50744560,14108834311
29908222,60527987286
56974900,94347330858
39374765,78081787966
25540172,92018196829
51144274,67405491135
55715515,50969432259
79627805,78147403670
90695258,81732601232
45603609,60211358587
89077799,9567018787
48086184,55504725893
91515693,25686723490
90241253,39652031960
77557845,59803154196
78129794,78342130727
79594279,62805261661
27596079,91579846483
84156741,36893342652
86815691,68328730042
66472173,27261250109
81290136,14914117259
14681806,22003132828
1233529,1594042473
28383479,62688168182
18444112,45571243842
27581898,26921343031
13718225,11591965117
20974079,11488556747
19463979,89245923585
5678588,70852883555
28217863,76936930976
69084414,81990060110
98740581,74518412309
68866216,50896889864
15280813,84054970698
43703910,67577991330
68823015,14786962611
75885030,5586686069
68477571,12983444240
32455473,83188862239
79169047,40382619552
63703218,99016615389
34514479,23489901747
76142347,10440268719
21633277,70578959567
26772852,97899999081
85164239,14064044689
80711571,98667862853
31964821,3951532733
44323433,62760968340
72308311,5196785789
52424336,15976142030
95966219,20107478704
34353905,77925609420
60083079,79138265969
84345913,7091446544
51614386,41883607289
52167044,88832316826
71061263,67032591784
78332772,51170062044
29388010,7699738250
26195243,19420767243
73367599,23237907093
34852716,11455270823
22399760,59875236192
77677702,8716366
44976125,27303158886
41161442,22558524431
40273080,77417500060
31399571,63754463692
45319052,33426385510
4862124,77080874702
99266447,30732240059
30148056,48508376145
13781000,9019771915
45066118,73543845462
14680545,54275250422
24775749,73478499291
43100213,60122402338
31627779,87123235792
58172090,50506791108
90432722,99916329693
53502197,41675484418
86645085,47224203821
67775628,68586528837
68637482,99347132193
59520846,86501295302
38203595,95315757829
28601529,51901127900
65060196,15300154152
89750029,62510620200
1236251,39568093829
95424298,69140843423
98894307,57787968685
72846869,83190954769
28320970,73384304063
6053421,90238675092
72275830,78278565439
12386968,6898750234
63258154,74743752901
29611131,79188817976
72323013,10794184304
71997375,95087527619
68438186,28996132109
96582916,25930495871
54428349,76528318210
47905086,47276813646
32252031,11801231272
3441512,38644190475
14545296,13981860851
6855727,18444018094
8465407,18815889917
65871999,96335093135
48576678,60914956580
89947300,78844963441
24888523,93572247206
19942542,6157380024
59552277,27849166279
91015123,53928271273
57515740,70927570477
5863314,37916227721
15318259,25314484564
48234603,31662343176
93544639,52578043469
7923304,24750700762
36294386,1828180066
11763143,86594633287
17415828,67302317004
199121,16191291195
62068619,58169802602
17689508,82468012141
20165061,68852078562
1379543,66336677437
71556313,80311747083
9376044,40805891907
56148229,39376781066
75474435,26425867858
77676966,8423929531
20017086,55862420438
24572976,58281555737
68787628,72025193115
41810941,96869639730
21196312,8026651180
80274664,17805237214
78737455,32011741450
25421123,3894845315
4830571,57919580143
62482670,49487012031
79431287,41920454101
4341964,92364333958
20329220,30985965099
58810190,69843506099
42401853,88358692503
44853120,15877813196
3557143,14350969484
9320202,96127283517
59552247,35653567692
37513351,4026228372
11486707,90000558669
65036932,78830364053
49363876,7985270795
88678761,33219038411
71335158,13806822638
41027282,41736437519
70903555,12896152067
24964688,44348117362
57367334,84499474512
47685497,49523300964
76949324,72732015589
55594897,64973292093
96070271,66261325985
12938054,11812132154
35465436,75750137833
46352330,2594169963
97483440,81941827089
86357249,54370085000
87401446,58266123171
71415865,14607554389
41955354,74318224320
85353213,69712335323
40266810,94818206897
5753364,64892583389
11637590,18226205681
20770326,91285736308
21161703,85665433873
65730959,67018923003
16370412,60113109272
22727323,37944317715
38150388,96621199374
81855563,47185243993
22831688,40625958227
50610534,71363361590
84688193,76502058342
77821841,7985056341
14099339,62537384200
74580202,73645893682
50840348,91373861337
22033656,9852405213
53181787,49844390232
36216550,40464313761
978776,78489685812
77121311,64914210279
17888131,60692096305
13506915,10930140191
59210885,18822471800
77008398,42805235293
59018740,96709361602
6442046,61607439560
79449713,79209133333
3998225,19846337728
84870884,53767119575
35771495,54109230429
30298439,11822987461
48953916,4151303645
17092293,75989228250
75932593,89504570757
53549974,497362345
83644041,11144935138
25606461,80745452918
98016534,30876571024
30055618,84694593974
204506,26600910605
15941464,71245527955
6021629,43601662548
11030364,90048725031
98439828,18661196253
77283784,51949939902
41613041,89469614141
80728027,45951615727
90688302,84518165147
57487632,79557769540
3933227,25730424438
94983009,85695863141
81104007,47948820285
28776889,86629622930
39866644,57164102673
37459267,62587078472
46616318,45362679095
20221395,26204643195
9972149,46697360428
92223130,8189809680
42958064,81734337206
20523147,82831524992
19738125,54438503721
59846567,41100849188
58640968,5820434806
87800366,27388666208
54999768,2251495923
45620828,2638533058
6408011,83903541777
94740925,99286960614
37494903,23113528827
80439250,68135356337
69665038,31164293105
37351043,88106048586
97747869,92838285504
94695077,19257083408
4829046,67119326177
35244839,93583247374
40121520,82286829288
42793472,48205607908
22540117,83866591129
13908895,43444372832
71299976,14182158444
75149333,69944429967
19984595,95681972035
19384215,30359311583
2990395,32954576158
10133286,60992453635
70069316,50945877521
96154977,70135787702
82798634,19691503910
60176974,93053144585
58345198,49632087819
95749858,91281977192
96980548,53212634001
39624837,84419621156
21395793,45385923020
83945686,31002245523
64943142,7311670891
71995206,90786879071
43201440,3971157094
63700143,75081630443
74663508,88874177720
55894680,61203146917
1202794,33074467559
56340737,13022000535
14976450,6473365433
29803957,28433742946
64582968,45597384385
87764327,25098301111
53365260,35532372326
23612335,16621076164
17393984,95969559965
17761581,12477686812
70470124,84709961444
44128091,27961718563
79822663,15269423031
62013928,66256010640
23957298,67397109863
34698656,26195716330
76674513,3423129574
3959253,65967254469
74855318,67374229750
64515806,65808165510
48583327,6489585979
49960888,73996464437
3814828,79926948790
30418702,79118251277
37592935,62967844455
43718618,98226058946
57981123,48431053668
96006513,14652429643
50347740,8472773801
58525497,86629622930
14665697,84565235677
28963390,89699003949
63752205,52806316945
48415576,10803446175
94217838,24605589418
43891696,68701957677
4552486,73825220479
48058003,84312502806
41504451,51145917643
20139486,37443623361
8321245,73418532405
4940079,20975739522
3311473,59622425446
86262043,39455065445
50763538,28972928565
87118476,79582334128
50883035,9918226960
42803271,42210744819
8453365,65737829817
49915733,63222428264
34361652,56648861925
35008891,19975577856
23005461,49599577276
93111055,45219299524
84322238,56685409346
19191225,81694392228
98118138,26241299104
2004283,71334502915
45707885,52459072060
82855818,58465606076
63351407,19174466822
61349496,50872137821
98063760,51802442600
66583921,69551851143
41198353,98638194372
85977522,44846397836
68625558,72025305888
95787442,25048855137
10182622,65708348645
80474863,82801892326
64005420,82870178193
12405799,22045303227
89355711,91833104926
12580941,12504425500
34932631,13212948081
17810993,90001930054
35784653,19049651151
54253791,68843564581
92917861,74053972997
89863986,46786398319
22345455,75676121093
10595002,53518291160
29503841,55618005868
71699786,25366473144
84871415,55675857171
76591812,43028786730
58796288,96224599334
41878158,69405902430
72896199,69939399629
10076930,97638024377
56364211,16645624912
59040568,80027273382
7424793,20656282150
40690302,17407731639
19661293,30555091417
98929976,50597818895
66521366,37291395383
32174743,90153476502
92312498,53359618585
71377474,69185162185
77651667,98855001219
51353719,84083648331
25856270,10082732806
60076779,86320615189
57156932,45222097928
9451426,68417004211
28563654,59058416237
46295414,9692648387
20893501,27262454687
78036233,28166468206
52518028,32082101901
1708738,72920375633
59493785,91911578698
63781167,50917312158
4216938,67195969902
65638608,18237320473
30677423,93162365715
79034230,90179812110
90904825,9271964767
1334005,75727443546
11236079,30056356710
31210137,40765383265
42920887,27234114871
31375666,27565086966
26275096,91719612525
84590485,52604813071
44726958,54770450952
87626480,10096065583
35385639,22384844841
960928,19574042676
33246741,60419871788
30881691,38630131933
46901343,17515654959
14226195,60373439912
9006194,42295714209
98566310,32335023161
8541958,38347203615
48382024,47025884649
61779181,3442841078
