nro_obra,nro_documento
23000446,21601960
7717034,693297888
98977160,808693946
63256458,591755672
94202280,762153268
2326862,56484973
30170889,346671813
54311156,938436674
98792005,106300960
43903373,174161927
39769650,745623083
91615925,139011177
69029611,884854669
65663279,732464520
74523217,636423632
86506945,444195531
13918213,440495723
70406339,731977016
86603290,242789551
74390067,86738519
2884533,26225487
41091707,837196546
30306839,340734138
56370320,502894343
17164292,919672845
34941987,125397254
8090198,206731299
32889300,476189239
59046824,351281902
86760440,948011898
8271856,859360150
73899010,841876944
26815972,894262760
70285553,454357392
2627645,436497587
16881985,528609620
8880147,862121423
71344546,405641101
71735297,672767538
51219710,999479955
35458892,680275346
17941439,386657629
8938859,669533113
43461203,238188691
78804820,841177081
40281367,682670938
2938431,775998746
6884088,991887616
69556259,352940117
96436074,302178376
80343695,474463018
47970369,682132205
45721431,909754816
19466245,468194306
84935221,485849169
55512929,627171478
6493100,815417578
88642687,623662039
90896728,412554175
74286070,135963642
78304304,836926829
18536863,140857620
37447726,516315855
48499453,736959252
61410438,141590942
10466579,281327150
31581611,458835607
41130158,125064735
84044978,843909753
56545937,344536675
96062667,172976267
56626468,481090755
12243097,182490600
87869857,82388321
3391325,220372332
89269864,519801895
25057554,227926825
20452211,32808148
19131509,505387861
8865820,480003412
51105170,401599005
80538371,400520033
84634005,460393438
34518117,41113842
38778966,714641346
85225635,290163744
12535647,688471925
72439384,594019847
71702167,182229164
4137943,140407300
24863440,371032076
34406551,758485234
3873904,154810661
27185247,171918255
85407221,13900278
42969804,286959853
76045502,865934077
28429374,357660812
61218325,202313289
38842866,273703468
2130440,391343860
24815565,87447134
93183028,398832247
37275486,56427786
44660181,143674394
96339881,384682387
39186729,711265105
87648729,991071570
37514428,410549108
87933731,595634228
56176806,403566928
70953293,802967097
82548334,267265559
16188326,731909921
95964046,667475577
56722144,409613219
62802317,343491235
3031635,347818517
90031129,469861046
37412325,621604999
67278168,86917157
69539159,755206164
22419222,753520227
63026665,971230908
94009584,794222192
83915614,893488032
38339744,885038539
20289097,152539477
31313758,611457574
65642409,298382160
75038714,475824810
72754176,538634501
49903507,721876949
51890174,698801742
13520288,395836347
93485725,598942937
76538419,319075979
28533641,753867322
70016463,858455540
53464096,28502129
50685873,716705534
24172255,140020215
75961432,856878807
12745543,537660500
95077296,913021465
33138005,968980024
62809062,636620242
45156435,538289548
48229789,639656840
85468337,417526544
32788058,187347771
60902278,798916973
7619650,23313017
78547443,666287739
36064734,546948852
60269823,608011850
96197913,470143556
8010606,715447812
56229372,462098068
36502231,86157869
12037926,302799487
95312384,22110556
92572395,679967261
25078559,757972628
38786668,551904997
31225416,551440161
7169602,354257521
83311466,32808148
97437459,650555143
43174269,730595357
86690687,635478286
96873051,581404624
9985164,753922534
67717468,709272478
89531681,667276646
36390432,221391591
37484423,628893477
72817002,144832214
7682128,340085793
28780769,707555453
32404655,181087342
87555322,17762809
70887142,501823183
43725195,557113385
67306611,974705753
72764670,591616235
12670962,91329022
46801346,294318153
23305555,95690113
74402767,197971044
68496176,403796107
27555266,679955883
75692132,178080650
5917492,802835293
48820687,500910493
319390,491490309
71283097,100112531
22557857,208176927
77167850,213988060
72799419,683012065
77211377,950730767
56279863,168851485
7606155,369724173
84634005,68010705
46134664,454028908
8835409,968544242
56752235,67459948
89685436,893258752
34831993,821798102
62643682,824621514
47855267,696025105
15507984,344058023
85675093,815261420
42424374,963186248
87174603,234694640
93525754,57388645
60396069,750880127
37841934,658158879
43138504,907521770
80442166,241549999
66556484,807330109
42648465,917655834
76500565,737381739
56389618,298425114
74994877,253902175
91803006,301666437
32489378,763247259
36721901,107022247
29290228,922150519
33504186,382872635
5341591,223119792
86123993,464416965
4513581,215352267
87394453,447829181
50317547,128099558
48738005,314010755
67449330,412956071
91150815,595363601
97244563,972796752
46666076,341626682
76061373,804665433
46364331,449654471
33549210,527834849
15365093,916293538
76013592,49388758
12862479,172303585
39087708,575916148
91286154,541480488
79622542,300841280
6508972,252220176
21791015,239571604
46328619,367170041
85756952,842640171
92384990,72064940
72529682,894114593
21884248,262925520
69022578,509209838
31170836,840040533
20328564,294359090
16193588,766502217
85368716,604882177
5339984,695831686
71138177,586977862
76505074,631988490
79488818,651312275
45518137,903414805
12711786,547856304
41901620,292296919
66454703,830655839
62254476,953908351
33610938,639054039
95899591,751793621
27000814,218578401
36657104,869283625
62463586,389066036
36319437,66489878
88854836,409115931
25364369,824847158
29157245,191087027
15433807,106300960
43401314,970530826
15182431,921230778
95040679,999038743
66913811,937366696
78641724,379080156
74832379,672076465
5083254,446752290
62075310,473175131
80480438,667276646
33309388,707701011
82520830,338319042
16676653,617058638
60965786,633916538
34232391,701761608
58641272,484168274
28512791,59842561
77088651,502196273
82186608,478198800
10764286,738313458
4420084,795360453
88246722,15246357
60518001,246881551
99793991,321338180
76324744,639404692
32863844,360798240
87451370,29280272
53004429,263749957
5818198,109803791
63203668,537903760
29345793,182883335
81212840,659789343
39810798,494107071
68448176,182453602
88755579,588526715
75376424,508717867
61204163,26744178
93440972,250009240
66292285,635420695
69563755,775711169
28644789,108203726
95321938,515653440
83583797,681349388
20472100,673597521
67463235,683056246
71957006,132652190
45694444,544561461
62535119,885148117
44498491,916196158
46496323,631680685
83333832,418615870
82648013,494217626
21952740,210532944
92966517,876362319
52013364,925759290
41474000,986187792
58323580,55281776
73712070,91154359
97504321,613564199
53077347,53098919
29987156,374334489
56326463,235606723
94407372,846703316
76551917,54683895
25864899,128541928
53345754,870342393
63949053,604408530
725696,697631501
11690085,618297865
38276096,538787313
10550450,505241548
99313574,829674550
76939458,894396068
81630748,244035398
62591802,54399585
4981432,189658817
30273693,328568282
86990899,591814134
13620323,441709132
17669642,731063044
66187351,454139403
60398736,145218244
13669939,518867090
49948934,866529616
86810649,596235759
71093332,290913335
2045753,62061003
7986245,634544283
72973116,448810978
24872611,371824346
78193508,317377653
70408201,693068821
69568854,73984928
5992019,493775593
99346270,864754527
48089201,85843196
21131061,785245035
2067302,856906771
48681759,766932594
80389821,562318803
28682315,84633602
12912943,550707145
67253318,612891948
74579941,694009519
40164266,651258763
95709571,399703232
70871088,283637824
70340514,817360170
41904869,219210110
9023803,26557978
83379082,246356761
72640548,886694817
63651545,643445270
90948570,601310971
51116528,542638521
11154378,903945732
77014193,756853663
23292743,813513599
23998900,385161949
17136769,433184275
16605904,653189622
64993912,481158531
74048020,770082639
10221497,685658402
95216493,385660682
18774523,535986233
98983569,972606416
31455227,799203426
91522751,337431861
56327661,678473188
98879575,711963373
67278168,462870813
8091650,358191916
46206209,139381554
55134360,247083823
74653076,869411357
11694123,272727539
5045116,955961312
28459767,422684475
37700176,558972451
3246281,790821398
94692528,91659607
24584907,806019633
73610396,540155909
97860441,507855627
13570372,293061143
39985945,386629967
29895086,389295238
16976755,691076178
24154546,718202675
22661029,317493723
28727550,350084981
6511305,210532944
91787336,425500041
23588979,284177793
50049882,718050310
8973212,224507401
88512429,760112626
6254791,336479457
14388038,82792311
16114343,782522050
43125063,159413604
7304638,825274836
67217587,83311462
25770208,848063195
68522714,446141873
99571605,780871109
66309639,460019989
82536157,26505817
13829815,908060859
69094459,26093772
53825103,195165029
64527580,556795060
12453769,716339615
3974329,635963361
75968261,490509766
78259124,374034646
4439628,754139104
5322611,852716525
40128132,643502439
38829651,625087101
88755579,918146780
88431103,953908351
46512162,86663738
11584979,378692240
15601098,345392932
15151927,516315855
75270611,629019244
20587638,46646748
77899469,611184575
9366864,349958578
29303755,888424535
41371037,451195955
16640780,461951111
16205845,733770216
51954751,475936045
49096541,29484062
55134360,79098441
23442116,240258789
15488868,697083890
74714780,567880011
62165384,495457875
54373666,119527733
48232629,490584892
80305003,872299156
99456115,615135539
97458081,185474491
51439451,103567190
76850035,223180925
50994202,217375376
89540025,61600376
8336430,876188266
32369449,109514347
73785141,32777502
55236111,497524324
95763836,527185898
69075757,182241576
54790362,327586832
309214,235334848
33483492,389631570
39291437,998709802
9778597,897570070
61639895,564262168
1702778,649630169
8210566,994549203
73028902,101816305
89934764,971197969
44642652,930040438
72420055,642605220
82118951,221144646
28811842,829462873
92713989,728492399
31725055,102592981
41044642,104128995
26042960,928425607
56068341,321026415
55211355,260607308
39963696,336426909
44795002,816054026
11662748,878425171
66022138,714133743
9130579,28881652
63198841,519282830
8703283,344270501
27055266,655478247
22709068,275485827
12229433,531211451
73079745,309559956
28221185,890033822
35523427,196169380
31616744,275472778
12607082,100642105
63522311,326427129
86040126,104372969
84558436,179144580
3748633,188456346
82084875,561534774
50890543,11690952
58464415,740049263
91263680,681548667
62755069,17202914
78701036,340769648
91070291,354571143
58857602,700018013
15055231,479020027
94012624,380905077
55642487,621393060
91756535,872177852
27752520,631558627
29441998,947501385
20296436,162837632
53363914,172895189
30018675,961418611
97090801,456119722
42061297,358643747
42644256,312847677
80725248,874569343
30018675,758033615
51757829,177659475
31059534,253902175
89724551,133852676
22210553,154810661
62392065,414113269
39257588,624028462
38863839,87655892
96484970,611309088
28241069,616476179
14506746,145230225
6104969,209098076
94180411,196709199
16595855,40534194
34097015,98741607
86825950,905537316
59603889,283293967
40348428,485569973
95669306,211358091
54395577,184407803
23458390,621473510
71531616,650541600
62034979,37740237
66882342,178934740
9687416,676658868
42272088,394870256
65332162,991147277
37572195,52444156
51271643,801431577
61780721,227303220
48304339,661277101
65537273,982473189
90524869,646075442
6022867,677922284
7506663,597436884
72233972,179194230
79276528,797670516
10466579,411531708
72602931,171156104
58542882,433239215
95425229,916003387
68496176,903974318
36158935,58754265
74113209,462415361
17960854,630432187
15203867,682965893
73157715,107567696
31882261,735202683
90704848,656985252
63319803,607051815
29501386,297707275
31921294,352047054
98085293,906592910
95241747,447234392
88914087,268936651
95344708,890232820
98567483,27804973
57850055,164233531
24266742,727444422
67632824,943769572
52304596,272666764
42961133,783063447
92503152,561068323
86668121,707542606
2504499,856426664
23341911,156969646
96864868,396254217
55451076,126414648
13370265,601612347
31616744,57265489
58785708,843201876
90128125,600892117
62936565,628716079
73433838,704010048
94935693,373582215
14028928,109307967
40569433,893818581
87042586,470520235
80921229,292095328
16299991,933207732
36433954,704598606
64039170,833148427
76406302,439318589
69067631,12670974
39963696,841917098
81114096,182883335
3916397,718248546
40494634,505516916
34246786,392535609
51777898,225385513
94154810,147569011
18982398,725529811
91348595,366478832
81236848,223236731
65229970,817323366
96890125,536936409
4807673,974745859
92590542,496212540
79229076,559524772
92686778,623933782
33236601,826736061
40418450,273703468
24046178,233988083
9083420,728529348
31553108,233844613
64931409,872710821
95250427,89821460
79073922,112383263
59592938,686568731
13391147,463674961
81325645,257304375
53864853,346886983
99464970,76174240
64965585,942502236
17889027,96426864
15844552,57204067
80601135,370821445
40102638,531407220
9469964,263950433
65106952,598985666
78000393,161739184
70615525,508782734
90431653,560407158
70196809,365632050
6588039,978088134
85379537,940888736
90736624,688698302
47127710,516765394
1944819,172626694
65063735,594914785
89467082,135430725
78228120,457902607
75638126,299148335
31910605,123143900
51039810,365778330
5716279,657309978
93245241,896795254
16388072,492843732
76850379,277324634
20938125,52046907
1036506,349989323
95439427,510959386
13329598,936487300
72913558,650345395
39652082,796150440
24277916,368207947
46736492,741552001
46389846,63604115
12807857,782332114
68607011,21225082
80931009,172446856
39844571,333736327
50393505,387240020
30800668,80930641
33955424,519376384
38100353,700525532
96179344,509209838
532829,884491705
17889027,240757145
29247553,950664127
27082424,849708517
91573507,61432753
90076991,443646314
70710993,184482508
33040347,68820318
47221141,113949405
3266461,667557291
95900470,667693111
37574715,438693665
13292196,802985528
52187911,213124644
76691608,153568912
3570743,950558453
52154689,451731427
73525140,463805692
29613143,182547995
35631485,963071612
40102638,109514347
47076735,132789572
95663592,908753134
23979302,647903077
8462274,98673006
60384228,240836081
55493643,435809157
74133304,128031149
28640746,456150089
18003566,878018551
653145,478799442
58576429,182317498
37973179,916345793
26123593,815292828
57604126,836753740
51845471,496212540
98797815,220374644
78054621,720352863
95676100,628104805
64953971,653941141
86244434,624910412
18167806,28881652
11139355,83388660
29679086,130144175
82694319,367328272
21291645,816196462
66204887,485562707
16289174,657172602
27168478,304346598
11545360,79986425
31741917,371376970
38863839,272099365
6850279,140740045
72535538,364291483
35693252,311731224
10455594,74389194
45414930,299237616
70480105,713289608
17560100,649278102
88959761,391413639
96318610,643600660
1428154,964047351
50883338,378205004
72515331,190345938
21341620,876853182
52432527,951056318
10970917,580257929
45454104,411134287
95305469,445499161
2605833,248048246
39142635,411128312
23985046,775370455
7332933,22220151
26925147,677137832
57725604,962176913
68518506,615646786
51027325,17381497
21067953,964549234
4853182,523566656
64504974,286572776
17560100,834801139
67904320,639544314
83921221,104507720
52022017,517677237
78044793,739542687
66547743,934626576
9598399,940815538
27372983,925759290
2627645,69457378
93716270,927763745
34505464,319317400
76906251,428522693
25297202,640075434
73938967,807330109
12575450,727593971
85086622,807743366
76935013,868131383
86929700,621279121
70327789,387400439
66117196,387511595
93525754,247083823
7457616,10763026
76762899,387400439
41115339,576421491
18165118,163846050
7669580,558403675
80632398,958428730
16640780,154300330
87786192,674677088
38662082,435416460
21094068,579061214
31706283,881388659
7199343,798812322
41565913,555258348
84110199,406044222
22759026,628295925
16115496,832487344
46362236,426742220
4416050,949599187
33108268,66975171
54513623,895294708
47007850,665825399
45578619,413781149
76955383,686837390
2130557,171389172
24833298,519976303
16751254,167821937
79164694,783301360
27791568,519968157
95335762,728678213
48208396,993600922
55714815,957252999
9314831,981678246
37283649,272366728
36263405,885898932
4662703,200733909
54234039,761065754
75846468,689166193
74165330,343537073
36103384,655042843
6375454,38153081
64582006,939629643
38471080,973296324
95169932,555460779
47463130,557889158
5363795,596906674
16302909,412457371
9289814,751379568
32872474,177031096
5374419,308665789
15401398,851433887
41438320,700072206
92677221,209364364
68771202,503943126
46355427,704010048
80169071,695028738
10027663,723222947
98022828,759895750
99174436,171862488
48119662,181121071
81324345,983837473
28819353,534128113
86880624,542661523
90878623,26505817
52120619,947609783
35728182,734866966
84080200,649278102
18420668,136234668
86404192,219672171
7476216,874445708
12207113,288380925
22249070,187601904
19266549,161509863
22281879,991470962
7103396,512431951
92318448,278749167
20919034,634544283
52034814,206731299
98729035,868522813
84593137,282519098
68907105,670944940
68664387,398573165
7539360,499481967
48067997,263025575
6254791,254013626
97553695,369173877
18460604,22939738
37368063,752184408
52197036,413479794
64411068,694617041
65982652,319009391
67543109,395512952
74422393,516948262
56119624,896726971
70529523,845787233
5916319,776562487
12973333,900459677
29613143,941199876
35979715,349600406
27414399,620738095
99017582,227316658
69747304,233652885
68854128,97416848
30394910,130956244
63291210,403895859
15455605,36920949
10774168,551501065
11024852,892915414
57464825,38786497
19424178,478409984
22179154,689853677
75629461,173244145
30432423,56534107
41717956,639933743
97776448,931777606
32721413,593464500
24938643,274403578
98894011,576775053
75741889,730102700
8118585,823041649
97455292,504222106
53620663,165293808
98538145,780852249
65677698,939625008
7407024,915660837
36064734,568131869
73193318,946005943
4058297,876362319
38503613,306098709
58782707,282902727
90471005,72552877
2789418,210299184
26407149,593783747
21675400,46727413
45365733,603691951
59500466,289938672
6305686,677421229
40157580,848707330
40600011,311588926
54990556,621123657
72640548,565894128
9464236,638865270
2657461,247937330
96467902,747762301
81573784,980661050
66895292,189711682
15396182,747210518
77708829,937276412
1741185,737854455
23163569,751946506
97998620,776211358
24715867,616756674
58515288,593123338
71367039,387224506
67325254,296387536
40327349,831304994
46719448,283483991
62242058,633836658
21982342,356882273
29460904,645384504
44156496,587761093
84965039,416091471
21693483,402267517
70482487,52808942
32954897,438785734
51890174,50881369
81467732,957161377
9173824,22983072
38213407,65358149
41667725,884957381
90271850,941570537
86270782,918214380
82101377,732463511
74950137,11134688
95125921,117171168
71957006,780106168
496490,544282838
33540085,991448383
77311581,345925640
66274091,847800780
17202755,939979581
3017124,305194330
99692552,365734147
48681467,619403942
74898606,214627781
19399128,336000750
62852273,677524356
42131100,178080650
20736694,296681423
44881585,408480297
32889300,210166361
79396541,306502434
17519102,210618799
5365249,61514450
37254630,481878938
95889549,639231339
14651234,290428556
63226856,517820760
26197394,248167668
31471336,478198800
8210566,549007678
31978377,441168090
53925822,168108728
90408749,76684728
56659004,285261188
72257725,418359097
73588967,379147917
1106469,186258176
9061243,131649541
83548159,350683208
91746904,575916148
1889788,519990947
98098604,501339525
27569446,622296270
51823869,711182528
45526532,644549356
21576892,628716079
43127064,190920886
79294311,704195683
95124341,796057340
4594636,925170320
1021723,395022485
27413751,924987543
60677019,105890612
81376499,133698971
38801882,647889319
664886,826965420
4649106,665460303
31418529,510435114
44638506,628085737
59295898,756172864
56909195,403895859
11508027,942681505
36679448,208746022
15061429,736417213
10265483,179527761
24897104,436953411
2260688,396682338
15642186,992539712
47561792,524477788
35051709,650754330
95445509,387764185
95139001,341890606
71576921,609869471
24220687,152347667
29293772,301615778
5375863,123081080
21538371,303293194
59319944,561492908
98291460,711295762
28759677,887129663
90530164,490352538
92503152,69607869
60788565,945875994
84030744,443301910
65300863,935574375
96312225,196926306
77212827,146335463
26708040,510959386
41134373,74864716
59262101,660261017
55185772,694009519
88044278,843588319
69593819,798348312
89676434,690620080
35404861,742915986
43106140,773502787
984889,909628129
7891214,145058897
40190737,814785811
6114276,319935983
72998529,557666374
89487037,365732830
34378155,73988313
50932191,305623255
56659847,312994199
88888204,431820414
54618268,757265647
57566809,679769721
48856803,452693481
48089201,314010755
18886028,24731731
83612663,175307721
5699720,371842808
43346759,582041890
98740458,979968102
92064593,305115795
88376871,134445705
83191096,538361773
68524079,617058638
45655338,962087744
94059298,911944859
85246154,774485513
88946493,389066036
32786683,221213396
77890346,841206287
56129328,357660812
24153672,628238325
93007379,923547124
70240684,863238746
5107138,497995497
97890628,987682192
56592286,622395409
14313720,512054218
87983518,418698696
68902002,869425210
2118666,793678372
70428741,688841385
16259450,821438180
42163980,736877928
74686908,761150833
39104044,153115374
79907186,582877762
90361909,524477788
11710077,88443487
81444327,908308044
17941439,479182096
8869660,670542263
88519681,499584720
48639362,646575544
61465107,973745279
35676815,68101630
41667045,933916917
36756627,778486869
63887817,717702483
69193484,952888897
16077238,285917866
66527020,487642686
87822173,119335765
57526002,864345548
81155931,707717219
92064593,599606625
599208,687299239
1346421,278861436
34727811,879267578
68135240,658158879
67364124,416912214
65392609,782522050
8341808,872686133
79276528,188772612
59514266,541210281
72909595,748201977
72708219,553808403
54142910,558496742
57987960,502520830
11862410,579885327
7504849,555258348
56576904,509122850
4193449,773303156
72847366,555903973
23863631,31008727
48404327,180943848
29236617,919622042
42387436,940554698
64688617,788675355
54947008,627367721
54529415,259264325
29303755,857281890
85014788,558841121
14114794,422096418
68719272,267689758
57331580,937325666
48085399,631381640
80744686,660831672
52631682,484204894
47294982,728203933
27143870,957617656
15091927,681382386
42482078,788930857
56679260,751946506
28799772,418928598
23688918,384186755
74337475,741391861
7580136,638760266
14443829,359842568
72316193,133152133
10309229,393636262
15401398,494448284
87022427,93785217
80718311,139673442
88584893,389283650
76582326,20159770
19334893,25707637
86107486,171791896
86760440,946604355
8128818,580257929
2457866,154003495
75978282,32656859
49762085,562318803
81199640,971447846
72263884,730718690
52341242,617778076
25322536,608785969
75830177,725229935
87869857,494568624
67791842,517229900
13743570,752904112
20660367,397372496
19944887,35613090
46486774,468384271
82660087,304815370
83658015,433995170
18592231,51078156
15756417,881621042
13534320,791620722
23294812,854876861
97627046,235441555
72768066,37889368
17028073,866260004
45922609,973271172
78605991,750520124
69808452,341223500
45086668,897005536
71367039,935285468
20663132,527185898
29894924,438700246
17086846,278487265
13667702,12004784
26721909,201924344
91973056,556802060
69945121,211527030
38061515,529495094
54684523,883498672
11459581,732729832
81957731,472222205
40845583,506395746
19361761,772239036
41771455,764629493
58390266,948416255
74348216,353943652
57393213,177355780
30439407,487886680
12529527,574362827
24110055,474320875
42879201,827229387
18546738,324132712
84903171,781912986
92992227,951767654
4083853,504337499
92317646,629813781
13281469,509018254
27587778,656105758
32260386,32661335
30094880,68039182
62273003,161547780
72128391,237322554
2621866,402025397
78279825,362308555
11947298,655178417
96243690,172148076
50609629,263749957
77805296,632447037
61802893,964599657
77451635,837972341
5814133,246791673
60848096,801288134
53250708,42909775
9773510,214092169
5261256,215303229
83183390,594279680
12987406,622137650
25448634,724046631
72239543,576549167
61930401,995844930
56419658,387764185
84044473,420872249
89670669,289653032
25052193,573298912
54874669,45931861
56374981,526688753
30896310,731697381
85483080,389393236
25822047,952087012
93178641,749100060
55596917,502672929
98998881,418125680
7631254,136201655
14436644,341594303
65020902,841007171
31005253,86147284
28192845,872945642
30063418,500084775
54730627,419171813
99942098,243876275
57715579,579029863
25602401,320750257
35721878,782488140
66811466,139440461
17009445,485456512
24599272,399124485
34655481,731909921
31772872,279998961
46843953,57745463
91363785,276300770
63933691,987682192
86460534,493882005
70238233,597549684
88761545,894292010
83297263,470603294
22490484,112264363
4266346,188976218
58415464,794609820
14567148,594295336
2861334,551252598
98975722,522271141
41118494,34455732
61881359,682400674
1119554,85722944
66454703,306098709
32522346,24130628
11869789,883975048
5352833,938888153
59744064,720351563
97078409,979003607
91059101,500084775
19961563,377985749
90021884,324584578
74261045,883826326
28916383,112266356
71264892,617387163
50691978,914068532
48121685,617405131
22857358,787021576
52243772,379165875
87081062,259529597
32242380,384685555
10367513,138925181
2055691,996438798
79919849,200676050
91513899,823294380
69193484,207264129
44563334,917863522
43123631,265272356
68421869,66227081
36676206,580709928
40197417,89600694
17211115,676596455
59902047,812703050
53613172,587445219
60701215,818644402
32202674,950930544
97237723,283153428
92519625,613709938
67271620,727832982
92529192,920764998
74741530,875743548
78504486,185325223
64651126,632288880
25935523,118556826
96926366,564498979
72946124,629999641
10107520,237291144
28646723,552632533
76776923,499295058
6655114,764067480
597720,107015310
6494416,52299443
38440014,382628523
97529494,925170320
98963956,754547372
85393818,657178218
27243826,199474866
22249070,900056855
69437167,545640346
74835319,352767734
30170889,299263036
65871960,598764938
63877402,536492634
84488904,314680494
54027825,746950124
13597548,898038964
2172220,213804886
87560337,844066481
9834367,775164739
65849355,363225226
70176028,367462621
25360174,314010755
63094429,395194176
15008829,323168298
36437156,610872703
39126992,658189305
11839231,494217626
5765790,624963859
56502092,653231563
92474201,674341203
12443387,657312420
38864841,911393148
57062408,561232598
62478034,672559463
54063967,694837905
44591226,404752163
3779852,234418528
47513438,913153558
54445444,87655892
5166693,11471769
85735968,896950166
46403205,133586290
538324,601311955
19229604,744665796
7792018,916416949
54146249,805082603
31549754,378555667
19420066,906978040
82630656,692226808
71363609,524874387
74177026,369292362
4014046,323799811
51900400,828274098
5867870,485601476
50491100,113128503
97504321,128360030
56909195,128528915
10512077,549835197
55403773,147569011
43413046,239253372
1171584,90655752
84421634,285768740
58857602,12004784
65569269,975567886
47002591,969961640
11994641,47939765
26336687,421840881
30412176,955112479
38832818,501339525
46389846,381003092
7189514,177172020
47918158,242286060
10878923,798845258
35442061,814995384
2041596,643172744
29010397,656108767
59592938,201047065
4949700,593012293
7206927,852752536
41742671,400590248
77054534,158148599
19159869,593321758
28313932,892768940
24981220,943647909
78927411,282624530
6756060,89508408
6339422,667303965
14707503,571036805
68305114,835327504
26664451,419634411
60106247,668511864
8416603,623223928
96794999,88918473
24951678,530567472
88222931,520457585
94991447,22936327
58032610,148072786
32554687,449529045
11614242,269782153
28867939,677069414
62450438,551286328
71372438,604854022
20925314,748225404
73815196,562662341
22090351,942640209
10117042,917740556
84442399,361598044
26797282,690317638
63516192,646539915
34113743,377265492
43219855,375469473
96139094,870487183
9737326,638319638
82339114,419435588
50947840,174765148
57853515,558805071
1945145,616706822
57959845,400228667
19957867,655074410
50206385,293067530
96873051,582877762
16844702,756345228
8185591,789866276
2269501,198007891
57508349,22261114
68491872,23313841
97469243,100676226
92446275,939969676
11607967,968628503
63920010,108155036
48069305,457935054
88271796,698801742
2525405,119796389
15421656,308075565
48121685,988351280
50292800,702197366
37334821,210299184
26535745,812318666
41908967,456629651
51020690,622965298
7010443,462724437
86024771,497227875
7886262,27766767
10554805,299091349
10518465,885187586
76906251,290016027
78246109,647674758
88232809,16366433
41078293,387629721
64296888,826621694
53464096,382417440
38452638,770949295
29767220,153670411
85415626,647903077
26912940,920408474
77379612,728534052
59327976,591616235
24442329,629743204
18374462,577946997
12806422,253032975
99159508,283272803
20452211,762051152
46688428,360811060
20358993,414915272
89509910,163051541
65730086,169768203
96510038,175958989
49459824,686464080
79392940,630760004
41750057,981179514
33103876,341170031
71975117,813505194
6011140,868910769
41957287,450038679
28682315,386784038
42385524,25707637
58351281,517820760
36319437,646075442
7967848,466067070
36103384,22936327
86504953,984043555
55965903,442635334
27568249,923767059
16810338,936042472
25104475,842084978
94912558,117165950
70043390,761814673
9778597,513575168
8352347,14290393
38160006,460393438
95618630,258589421
84488670,579061214
90017925,164002041
2392780,390514297
72515387,259317374
94297581,912624755
54474066,196783174
96785272,886974598
71920707,91824992
65128691,864873440
3944650,388618926
38719769,193940134
99568294,686330022
86990899,59984614
69606010,297675463
85886332,369883075
65437377,251410388
16024693,225696895
98514379,696497160
86265619,183883796
46035412,985268699
40241244,816400627
37903522,229983925
39763669,496681799
2041596,11749611
19745685,512188425
4699601,873217974
98022828,86879349
3211738,906141142
49081838,986194091
38376421,227155492
54912423,899249433
18191491,821011058
17519102,422684475
51460084,87017058
52530169,953141310
86730359,17451487
26991394,96101756
2582602,167269907
47082546,372491310
99363709,194114698
91337813,307811985
94137281,22055880
63920010,675294411
1169130,519592785
5736544,311708911
70530077,625238251
36349817,304346598
70803561,478409984
72494242,739525903
88392945,66338131
88972415,630801523
59482928,551286328
94202280,524199797
90720784,709723573
6617551,170550288
34208246,50780936
94944280,337703929
40597618,470495868
58782707,294318153
65519090,161547780
49205771,602328934
16736111,887124882
32210751,701572514
58915761,292627168
41393496,458598278
99089134,845336374
99019576,146335463
81580517,929859645
78542564,407001890
18693397,286133102
9066291,551918511
44275847,492049366
93727753,527987455
43346759,548675985
20969536,282654974
36130396,68736296
5214922,915373764
45774546,612077996
99192324,209922210
26318824,584392145
47441455,371764169
19507884,327732614
62998357,855238243
88414201,306146578
86140313,377684198
63877467,614371283
11976500,105606689
86935291,893322512
19399128,569218286
52704841,27146691
2071836,259551509
66265922,147785532
54409695,964498805
5035727,864692281
24231326,786542901
52837317,590604168
57154903,494184737
68604048,248312583
69212215,381958096
94427941,393595727
92878553,469396341
29005378,479605432
42265658,177391196
5060722,812560942
49692202,618332634
90001297,584773054
78304304,101879214
69190181,745723173
47296065,555270734
53241700,408664437
58521885,749025831
41771455,789568247
31332719,982165454
11720001,729303185
68514222,319075979
5406826,777496816
5365452,995482615
44409548,271486580
76177276,763889934
38019353,422414201
58485249,52963908
17189445,794463488
32867828,215709527
67632526,990430568
29507874,709723573
46319837,767113676
82520830,235762571
93344792,644537638
15052675,770496843
42947704,346863319
85952880,371712767
91794478,660467975
81811137,725938475
95122587,825092062
95407501,385638377
12171017,761001116
82262848,528084673
9773510,355443121
40017411,248766349
65795264,448429579
88462610,408476796
16250011,692335880
92691926,13900170
320102,435362791
23385605,536868401
99690771,649961718
74683684,531798434
71553637,373079553
18003397,965241140
3346754,490014079
64965585,772979391
80332421,347452842
37901851,186614132
70954408,897892657
64902039,948414572
34229883,536559039
20877975,928146720
2326323,315208076
14979286,108001085
99769754,889629119
20032575,422018878
21915815,103593368
48570114,728678213
5177315,306729940
95362081,211810385
65584270,798201318
1223839,741171222
20560448,363691658
8509775,561125319
73397334,634558776
86686003,579840901
3641137,371702416
5976711,801150582
72515331,22759852
37494632,868768332
75666663,381056705
14094505,598718410
12511552,275472778
61897764,281574884
84305678,174412235
42191303,938555620
71357653,417503291
58315765,777899504
75803908,768684656
11194164,387400439
66923929,535127046
69266378,56700268
76417535,285634651
11869789,481312382
60035843,880907051
47543023,624297314
